hour,elec_load(MW),heating_load(MW),cooling_load(MW),elec_price(HKD/MWh),gas_price(HKD/m^3)
7064,25.70748491,19.26128487,0,864.5,2.87
7065,28.51187362,17.34966711,0,864.5,2.87
7066,29.9453637,14.56983947,0,1390.2,2.87
7067,30.61642072,12.36992566,0,1390.2,2.87
7068,29.17581342,11.10849276,0,1390.2,2.87
7069,27.64207949,10.21919803,0,1390.2,2.87
7070,28.08937431,10.15404276,0,1390.2,2.87
7071,27.8885996,11.06539934,0,864.5,2.87
7072,28.54338458,12.56503618,0,864.5,2.87
7073,29.92340935,14.98242434,0,864.5,2.87
7074,31.51192872,16.29350526,0,1390.2,2.87
7075,31.69338933,16.94704737,0,1390.2,2.87
7076,30.90326223,17.26781447,0,1390.2,2.87
7077,29.89709282,17.59685921,0,864.5,2.87
7078,27.54393062,17.81113618,0,864.5,2.87
7079,23.76786809,17.8254,0,364.8,2.87
7080,20.80268603,17.73297829,0,364.8,2.87
7081,18.74806861,17.81086974,0,364.8,2.87
7082,18.00720003,17.85195592,0,364.8,2.87
7083,17.46381805,18.19640132,0,364.8,2.87
7084,17.33355545,19.03707829,0,364.8,2.87
7085,17.85119451,20.11762895,0,364.8,2.87
7086,19.37865544,20.75013947,0,364.8,2.87
7087,23.20976356,19.03295724,0,864.5,2.87
7088,25.67922036,16.09581908,0,864.5,2.87
7089,28.48052575,12.26117961,0,864.5,2.87
7090,29.91243975,7.637109868,0,1390.2,2.87
7091,30.58275896,3.096420395,0,1390.2,2.87
7092,29.14373556,0.042951316,0,1390.2,2.87
7093,27.61168792,0,0,1390.2,2.87
7094,28.05849096,0,0,1390.2,2.87
7095,27.85793699,0,0,864.5,2.87
7096,28.51200206,1.299552632,0,864.5,2.87
7097,29.89050953,8.331098684,0,864.5,2.87
7098,31.47728238,10.81998355,0,1390.2,2.87
7099,31.65854348,11.86703289,0,1390.2,2.87
7100,30.8692851,12.83363289,0,1390.2,2.87
7101,29.86422194,14.00188026,0,864.5,2.87
7102,27.51364696,15.22673882,0,864.5,2.87
7103,23.74173609,16.74490263,0,364.8,2.87
7104,20.54402091,17.61506645,0,364.8,2.87
7105,18.51495105,18.09568421,0,364.8,2.87
7106,17.78329459,18.83981842,0,364.8,2.87
7107,17.24666914,20.0005875,0,364.8,2.87
7108,17.11802625,19.89297829,0,364.8,2.87
7109,17.62922887,19.38107961,0,364.8,2.87
7110,19.13769703,19.7046,0,364.8,2.87
7111,22.92116831,17.31415855,0,864.5,2.87
7112,25.35991936,11.42306053,0,864.5,2.87
7113,28.1263927,6.357469737,0,864.5,2.87
7114,29.54050197,2.132698026,0,1390.2,2.87
7115,30.20248629,0,0,1390.2,2.87
7116,28.78135602,0,0,1390.2,2.87
7117,27.26835819,0,0,1390.2,2.87
7118,27.70960558,0,0,1390.2,2.87
7119,27.51154535,0,0,864.5,2.87
7120,28.15747763,5.347598684,0,864.5,2.87
7121,29.51884444,8.922523026,0,864.5,2.87
7122,31.08588701,10.57030461,0,1390.2,2.87
7123,31.26489427,12.04462895,0,1390.2,2.87
7124,30.4854497,13.62036316,0,1390.2,2.87
7125,29.49288372,14.70173092,0,864.5,2.87
7126,27.1715363,15.535125,0,864.5,2.87
7127,23.44652618,15.63081513,0,364.8,2.87
7128,19.82240605,16.33498224,0,364.8,2.87
7129,17.86460787,17.35654145,0,364.8,2.87
7130,17.15865107,18.66362566,0,364.8,2.87
7131,16.64087475,19.487925,0,364.8,2.87
7132,16.51675047,20.12151908,0,364.8,2.87
7133,17.00999695,21.04502566,0,364.8,2.87
7134,18.46547971,21.72295658,0,364.8,2.87
7135,22.11605544,20.81897171,0,864.5,2.87
7136,24.46914463,17.72143224,0,864.5,2.87
7137,27.13844477,12.32889276,0,864.5,2.87
7138,28.50288303,8.129717763,0,1390.2,2.87
7139,29.14161496,5.591984211,0,1390.2,2.87
7140,27.77040231,4.527260526,0,1390.2,2.87
7141,26.31054898,3.521084211,0,1390.2,2.87
7142,26.73629742,3.448503947,0,1390.2,2.87
7143,26.54519412,4.972760526,0,864.5,2.87
7144,27.16843783,7.7355,0,864.5,2.87
7145,28.48198623,12.14875658,0,864.5,2.87
7146,29.99398595,13.27396382,0,1390.2,2.87
7147,30.16670554,13.38645789,0,1390.2,2.87
7148,29.41463919,14.02811645,0,1390.2,2.87
7149,28.45693738,14.75386579,0,864.5,2.87
7150,26.21712798,15.72577697,0,864.5,2.87
7151,22.62295996,16.3582875,0,364.8,2.87
7152,19.72115815,16.72724605,0,364.8,2.87
7153,17.77335992,17.12313355,0,364.8,2.87
7154,17.07100897,18.40836908,0,364.8,2.87
7155,16.55587732,20.41251513,0,364.8,2.87
7156,16.43238704,20.75392303,0,364.8,2.87
7157,16.92311414,20.50163289,0,364.8,2.87
7158,18.37116265,20.41771974,0,364.8,2.87
7159,22.00309216,19.0920375,0,864.5,2.87
7160,24.34416235,17.00104737,0,864.5,2.87
7161,26.99982838,14.59541842,0,864.5,2.87
7162,28.35729743,12.81395132,0,1390.2,2.87
7163,28.99276687,11.69854934,0,1390.2,2.87
7164,27.62855804,11.15494342,0,1390.2,2.87
7165,26.17616127,9.823203947,0,1390.2,2.87
7166,26.5997351,6.912941447,0,1390.2,2.87
7167,26.4096079,4.647499342,0,864.5,2.87
7168,27.02966824,6.873098684,0,864.5,2.87
7169,28.33650736,12.39882632,0,864.5,2.87
7170,29.84078417,14.49351118,0,1390.2,2.87
7171,30.01262154,15.47908224,0,1390.2,2.87
7172,29.26439656,17.69892632,0,1390.2,2.87
7173,28.31158646,19.39745724,0,864.5,2.87
7174,26.08321744,20.60501447,0,864.5,2.87
7175,22.50740753,22.01910395,0,364.8,2.87
7176,21.01913471,23.83515592,0,364.8,2.87
7177,18.94313932,25.18435658,0,364.8,2.87
7178,18.19456212,26.10411513,0,364.8,2.87
7179,17.64552634,26.76899013,0,364.8,2.87
7180,17.51390837,26.01522829,0,364.8,2.87
7181,18.03693338,24.39442895,0,364.8,2.87
7182,19.58028731,25.43463947,0,364.8,2.87
7183,23.4512575,23.35437829,0,864.5,2.87
7184,25.94640862,17.01373026,0,864.5,2.87
7185,28.77686115,10.87414342,0,864.5,2.87
7186,30.22367398,5.766755921,0,1390.2,2.87
7187,30.90096777,3.458486842,0,1390.2,2.87
7188,29.44697156,2.038855263,0,1390.2,2.87
7189,27.8989832,1.197751974,0,1390.2,2.87
7190,28.35043515,0.802468421,0,1390.2,2.87
7191,28.14779446,1.644335526,0,864.5,2.87
7192,28.80866496,5.665541447,0,864.5,2.87
7193,30.20151559,13.58231447,0,864.5,2.87
7194,31.80479856,17.14258421,0,1390.2,2.87
7195,31.98794566,18.72391382,0,1390.2,2.87
7196,31.19047516,20.08492697,0,1390.2,2.87
7197,30.17495448,20.75067237,0,864.5,2.87
7198,27.79992214,20.94555197,0,864.5,2.87
7199,23.98876513,22.12719276,0,364.8,2.87
7200,21.3590128,23.84583158,0,364.8,2.87
7201,19.2494487,25.31566184,0,364.8,2.87
7202,18.48876705,26.60034671,0,364.8,2.87
7203,17.9308534,27.6449625,0,364.8,2.87
7204,17.79710717,28.66153026,0,364.8,2.87
7205,18.32858947,29.59013487,0,364.8,2.87
7206,19.89689933,30.35025592,0,364.8,2.87
7207,23.83046287,27.87334342,0,864.5,2.87
7208,26.36596043,21.03559342,0,864.5,2.87
7209,29.24218119,14.47327895,0,864.5,2.87
7210,30.7123889,10.06107039,0,1390.2,2.87
7211,31.40063449,7.641461842,0,1390.2,2.87
7212,29.92312725,6.013894737,0,1390.2,2.87
7213,28.35010801,4.834953947,0,1390.2,2.87
7214,28.80885991,4.604086184,0,1390.2,2.87
7215,28.60294253,5.447178947,0,864.5,2.87
7216,29.27449927,9.031482237,0,864.5,2.87
7217,30.68987221,16.88075526,0,864.5,2.87
7218,32.31908016,18.884475,0,1390.2,2.87
7219,32.50518874,20.22999868,0,1390.2,2.87
7220,31.6948232,22.02935329,0,1390.2,2.87
7221,30.66288161,23.66315526,0,864.5,2.87
7222,28.24944514,25.08543355,0,864.5,2.87
7223,24.37666196,26.17708618,0,364.8,2.87
7224,21.46866821,27.03108553,0,364.8,2.87
7225,19.34827378,27.94029276,0,364.8,2.87
7226,18.58368686,28.48691842,0,364.8,2.87
7227,18.02290892,28.62873947,0,364.8,2.87
7228,17.88847605,29.16838421,0,364.8,2.87
7229,18.42268693,30.11802039,0,364.8,2.87
7230,19.99904836,31.47599605,0,364.8,2.87
7231,23.9528065,29.76332566,0,864.5,2.87
7232,26.50132109,23.81488816,0,864.5,2.87
7233,29.39230813,17.94730855,0,864.5,2.87
7234,30.87006377,14.71515987,0,1390.2,2.87
7235,31.56184275,12.32184079,0,1390.2,2.87
7236,30.07675011,10.10823158,0,1390.2,2.87
7237,28.49565513,8.397497368,0,1390.2,2.87
7238,28.95676222,7.879097368,0,1390.2,2.87
7239,28.74978768,8.698138816,0,864.5,2.87
7240,29.42479213,11.91154737,0,864.5,2.87
7241,30.84743148,20.19324671,0,864.5,2.87
7242,32.48500365,22.40870329,0,1390.2,2.87
7243,32.67206769,23.56519145,0,1390.2,2.87
7244,31.8575418,25.16760592,0,1390.2,2.87
7245,30.82030231,27.22559211,0,864.5,2.87
7246,28.39447546,28.77661776,0,864.5,2.87
7247,24.50180973,29.68786776,0,364.8,2.87
7248,21.65578004,30.54751579,0,364.8,2.87
7249,19.51690515,31.38515526,0,364.8,2.87
7250,18.74565441,31.94419737,0,364.8,2.87
7251,18.17998897,32.29970921,0,364.8,2.87
7252,18.04438444,32.65536316,0,364.8,2.87
7253,18.58325128,33.14498684,0,364.8,2.87
7254,20.17335161,33.61167829,0,364.8,2.87
7255,24.16156903,31.04861447,0,864.5,2.87
7256,26.7322954,23.41807697,0,864.5,2.87
7257,29.64847907,17.10805263,0,864.5,2.87
7258,31.1391142,12.32223158,0,1390.2,2.87
7259,31.83692243,9.950050658,0,1390.2,2.87
7260,30.33888635,8.632290789,0,1390.2,2.87
7261,28.74401121,7.598634868,0,1390.2,2.87
7262,29.20913712,7.229907237,0,1390.2,2.87
7263,29.00035867,7.751611184,0,864.5,2.87
7264,29.68124618,10.62716447,0,864.5,2.87
7265,31.11628465,17.60227697,0,864.5,2.87
7266,32.76812921,20.75315921,0,1390.2,2.87
7267,32.95682362,22.16275461,0,1390.2,2.87
7268,32.13519867,22.52910197,0,1390.2,2.87
7269,31.08891903,22.72847566,0,864.5,2.87
7270,28.6419497,23.02403684,0,864.5,2.87
7271,24.71535714,25.23801908,0,364.8,2.87
7272,21.25561831,28.45489145,0,364.8,2.87
7273,19.15626616,29.95625132,0,364.8,2.87
7274,18.39926682,30.97994211,0,364.8,2.87
7275,17.8440539,31.76081053,0,364.8,2.87
7276,17.71095512,32.36655197,0,364.8,2.87
7277,18.23986462,32.96847434,0,364.8,2.87
7278,19.80058262,33.54916974,0,364.8,2.87
7279,23.71510461,31.20214145,0,864.5,2.87
7280,26.23832835,23.75383618,0,864.5,2.87
7281,29.10062594,17.41141184,0,864.5,2.87
7282,30.56371668,11.17570855,0,1390.2,2.87
7283,31.24863061,7.442567763,0,1390.2,2.87
7284,29.77827567,5.356231579,0,1390.2,2.87
7285,28.2128711,4.142652632,0,1390.2,2.87
7286,28.66940227,3.725360526,0,1390.2,2.87
7287,28.4644817,4.525253289,0,864.5,2.87
7288,29.13278757,9.574803947,0,864.5,2.87
7289,30.54130899,17.3221875,0,864.5,2.87
7290,32.16263028,19.96410197,0,1390.2,2.87
7291,32.34783795,21.32294803,0,1390.2,2.87
7292,31.54139522,22.58022434,0,1390.2,2.87
7293,30.51444904,24.03470724,0,864.5,2.87
7294,28.11269551,25.36742368,0,864.5,2.87
7295,24.25865966,25.97126447,0,364.8,2.87
7296,21.00553958,26.36216053,0,364.8,2.87
7297,18.93088694,26.52028816,0,364.8,2.87
7298,18.18279392,26.28654276,0,364.8,2.87
7299,17.63411326,26.97157895,0,364.8,2.87
7300,17.50258042,27.74253553,0,364.8,2.87
7301,18.02526714,28.57719079,0,364.8,2.87
7302,19.56762282,29.15570132,0,364.8,2.87
7303,23.43608929,27.95588882,0,864.5,2.87
7304,25.92962655,22.83640461,0,864.5,2.87
7305,28.75824834,18.06371053,0,864.5,2.87
7306,30.20412539,11.66526118,0,1390.2,2.87
7307,30.8809811,5.974957895,0,1390.2,2.87
7308,29.42792533,2.463909868,0,1390.2,2.87
7309,27.88093821,0.784421053,0,1390.2,2.87
7310,28.33209816,0.359028947,0,1390.2,2.87
7311,28.12958853,1.408636184,0,864.5,2.87
7312,28.79003159,7.982425658,0,864.5,2.87
7313,30.18198132,15.795,0,864.5,2.87
7314,31.78422729,17.81515066,0,1390.2,2.87
7315,31.96725593,19.24989868,0,1390.2,2.87
7316,31.17030124,20.61542368,0,1390.2,2.87
7317,30.1554374,22.02311842,0,864.5,2.87
7318,27.78194122,23.17326513,0,864.5,2.87
7319,23.97324925,23.80685921,0,364.8,2.87
7320,21.15097163,24.34206316,0,364.8,2.87
7321,19.06195511,25.20279474,0,364.8,2.87
7322,18.30868267,26.38839671,0,364.8,2.87
7323,17.7562032,27.37228026,0,364.8,2.87
7324,17.62375969,28.04008618,0,364.8,2.87
7325,18.15006524,28.57914474,0,364.8,2.87
7326,19.70309944,28.94185066,0,364.8,2.87
7327,23.59834927,26.87823355,0,864.5,2.87
7328,26.10915056,18.66650329,0,864.5,2.87
7329,28.95735634,12.53494539,0,864.5,2.87
7330,30.41324393,6.296151316,0,1390.2,2.87
7331,31.09478586,0.816021711,0,1390.2,2.87
7332,29.63166984,0,0,1390.2,2.87
7333,28.07397214,0,0,1390.2,2.87
7334,28.5282557,0,0,1390.2,2.87
7335,28.324344,0,0,864.5,2.87
7336,28.98935964,6.850539474,0,864.5,2.87
7337,30.39094655,13.76472434,0,864.5,2.87
7338,32.00428568,15.79137632,0,1390.2,2.87
7339,32.18858152,17.11434079,0,1390.2,2.87
7340,31.38610911,18.34586053,0,1390.2,2.87
7341,30.36421885,19.53872763,0,864.5,2.87
7342,27.97428975,20.71793487,0,864.5,2.87
7343,24.13922827,21.83431382,0,364.8,2.87
7344,21.08782586,22.78773355,0,364.8,2.87
7345,19.00504605,23.78556118,0,364.8,2.87
7346,18.25402249,24.80484671,0,364.8,2.87
7347,17.70319244,25.79855329,0,364.8,2.87
7348,17.57114434,26.67717237,0,364.8,2.87
7349,18.09587861,27.35412632,0,364.8,2.87
7350,19.64427626,28.08426316,0,364.8,2.87
7351,23.5278969,27.50108092,0,864.5,2.87
7352,26.03120225,22.17852829,0,864.5,2.87
7353,28.87090478,17.36895789,0,864.5,2.87
7354,30.32244584,10.67585329,0,1390.2,2.87
7355,31.00195304,5.385931579,0,1390.2,2.87
7356,29.54320513,1.741908553,0,1390.2,2.87
7357,27.9901579,0.130825658,0,1390.2,2.87
7358,28.44308521,0.010142763,0,1390.2,2.87
7359,28.23978228,1.744661842,0,864.5,2.87
7360,28.90281253,8.2272375,0,864.5,2.87
7361,30.30021503,13.93212434,0,864.5,2.87
7362,31.90873758,15.61633816,0,1390.2,2.87
7363,32.0924832,16.67210921,0,1390.2,2.87
7364,31.29240656,17.62227829,0,1390.2,2.87
7365,30.27356712,18.57260724,0,864.5,2.87
7366,27.8907731,19.52544079,0,864.5,2.87
7367,24.06716112,20.51047895,0,364.8,2.87
7368,21.29246825,21.50075724,0,364.8,2.87
7369,19.18947654,22.41646579,0,364.8,2.87
7370,18.43116482,23.26824474,0,364.8,2.87
7371,17.87498936,24.04467237,0,364.8,2.87
7372,17.74165983,24.39178224,0,364.8,2.87
7373,18.27148628,24.28427961,0,364.8,2.87
7374,19.83491003,24.24703026,0,364.8,2.87
7375,23.75621845,23.24779934,0,864.5,2.87
7376,26.2838166,20.18104342,0,864.5,2.87
7377,29.15107643,17.56515197,0,864.5,2.87
7378,30.61670367,13.80287961,0,1390.2,2.87
7379,31.302805,11.25626447,0,1390.2,2.87
7380,29.82990098,8.947018421,0,1390.2,2.87
7381,28.26178252,7.422939474,0,1390.2,2.87
7382,28.71910517,6.945359211,0,1390.2,2.87
7383,28.51382933,7.629418421,0,864.5,2.87
7384,29.18329382,10.21008553,0,864.5,2.87
7385,30.59425712,12.619125,0,864.5,2.87
7386,32.21838924,14.13680921,0,1390.2,2.87
7387,32.40391799,15.62191579,0,1390.2,2.87
7388,31.59607716,16.36425592,0,1390.2,2.87
7389,30.56735061,16.65953289,0,864.5,2.87
7390,28.16143327,16.54407237,0,864.5,2.87
7391,24.30071584,16.24343092,0,364.8,2.87
7392,20.98639908,15.99400066,0,364.8,2.87
7393,18.91363689,15.77359539,0,364.8,2.87
7394,18.16622554,15.75927829,0,364.8,2.87
7395,17.61804484,15.63092171,0,364.8,2.87
7396,17.48663185,15.79288618,0,364.8,2.87
7397,18.0088423,16.15159539,0,364.8,2.87
7398,19.54979257,16.52211711,0,364.8,2.87
7399,23.41473404,16.98022895,0,864.5,2.87
7400,25.90599916,17.49321118,0,864.5,2.87
7401,28.73204348,17.16313618,0,864.5,2.87
7402,30.17660302,16.18932434,0,1390.2,2.87
7403,30.85284198,15.43625526,0,1390.2,2.87
7404,29.40111025,14.90945329,0,1390.2,2.87
7405,27.85553276,15.57702829,0,1390.2,2.87
7406,28.3062816,17.34837039,0,1390.2,2.87
7407,28.10395651,19.27206711,0,864.5,2.87
7408,28.76379776,20.42667237,0,864.5,2.87
7409,30.15447914,21.62739079,0,864.5,2.87
7410,31.75526512,22.60059868,0,1390.2,2.87
7411,31.93812698,23.41590987,0,1390.2,2.87
7412,31.14189848,23.97507632,0,1390.2,2.87
7413,30.12795939,24.55776118,0,864.5,2.87
7414,27.75662598,25.29928421,0,864.5,2.87
7415,23.95140454,25.81567697,0,364.8,2.87
7416,21.17011213,26.16760066,0,364.8,2.87
7417,19.07920517,26.51183289,0,364.8,2.87
7418,18.32525105,27.04963026,0,364.8,2.87
7419,17.77227162,27.90970461,0,364.8,2.87
7420,17.63970826,28.88005263,0,364.8,2.87
7421,18.16649009,30.42651316,0,364.8,2.87
7422,19.7209297,31.18084342,0,364.8,2.87
7423,23.61970452,31.54289211,0,864.5,2.87
7424,26.13277795,30.99392171,0,864.5,2.87
7425,28.98356121,30.46267895,0,864.5,2.87
7426,30.4407663,29.47716118,0,1390.2,2.87
7427,31.12292499,28.60580724,0,1390.2,2.87
7428,29.65848493,27.96109342,0,1390.2,2.87
7429,28.09937759,27.35233224,0,1390.2,2.87
7430,28.55407225,26.86656316,0,1390.2,2.87
7431,28.34997602,26.66805987,0,864.5,2.87
7432,29.01559347,27.22044079,0,864.5,2.87
7433,30.41844874,28.33026513,0,864.5,2.87
7434,32.03324786,28.56797171,0,1390.2,2.87
7435,32.21771048,28.59106382,0,1390.2,2.87
7436,31.41451187,28.82546645,0,1390.2,2.87
7437,30.39169685,29.16264671,0,864.5,2.87
7438,27.99960499,29.54178355,0,864.5,2.87
7439,24.16107298,29.78496118,0,364.8,2.87
7440,21.4645539,30.11313553,0,364.8,2.87
7441,19.34456582,30.84387632,0,364.8,2.87
7442,18.58012543,31.19059539,0,364.8,2.87
7443,18.01945496,31.71039868,0,364.8,2.87
7444,17.88504785,32.52640263,0,364.8,2.87
7445,18.41915636,33.12628224,0,364.8,2.87
7446,19.99521569,33.33920921,0,364.8,2.87
7447,23.94821612,33.06091382,0,864.5,2.87
7448,26.4962423,30.9970125,0,864.5,2.87
7449,29.38667531,29.63431184,0,864.5,2.87
7450,30.86414775,28.25356382,0,1390.2,2.87
7451,31.55579415,26.66610592,0,1390.2,2.87
7452,30.07098612,25.08456316,0,1390.2,2.87
7453,28.49019414,24.04559605,0,1390.2,2.87
7454,28.95121287,23.77309145,0,1390.2,2.87
7455,28.74427799,23.92020592,0,864.5,2.87
7456,29.41915309,24.8065875,0,864.5,2.87
7457,30.84151979,26.57244079,0,864.5,2.87
7458,32.47877813,26.87356184,0,1390.2,2.87
7459,32.66580633,27.15686645,0,1390.2,2.87
7460,31.85143654,27.95389934,0,1390.2,2.87
7461,30.81439582,29.29778882,0,864.5,2.87
7462,28.38903387,30.20637434,0,864.5,2.87
7463,24.49711413,30.39763026,0,364.8,2.87
7464,20.69875488,30.57705592,0,364.8,2.87
7465,18.65440242,30.83465724,0,364.8,2.87
7466,17.91723526,31.06195461,0,364.8,2.87
7467,17.37656804,31.43908421,0,364.8,2.87
7468,17.24695623,31.72292171,0,364.8,2.87
7469,17.76200915,31.93288224,0,364.8,2.87
7470,19.28183881,32.14932632,0,364.8,2.87
7471,23.09380655,31.95721776,0,864.5,2.87
7472,25.55092584,29.95072697,0,864.5,2.87
7473,28.33823578,27.45999474,0,864.5,2.87
7474,29.76299587,24.80040592,0,1390.2,2.87
7475,30.42996614,22.4744625,0,1390.2,2.87
7476,28.99813217,20.76699671,0,1390.2,2.87
7477,27.4737387,19.70031908,0,1390.2,2.87
7478,27.91830949,19.23753553,0,1390.2,2.87
7479,27.7187575,19.67196908,0,864.5,2.87
7480,28.36955483,22.53441316,0,864.5,2.87
7481,29.74117522,27.13050592,0,864.5,2.87
7482,31.32002047,29.10008487,0,1390.2,2.87
7483,31.50037599,30.35707697,0,1390.2,2.87
7484,30.71506078,31.32497368,0,1390.2,2.87
7485,29.71501896,32.13989408,0,864.5,2.87
7486,27.37618756,32.92662434,0,864.5,2.87
7487,23.62312132,33.59942171,0,364.8,2.87
7488,20.40323982,34.08371645,0,364.8,2.87
7489,18.38807448,34.49489803,0,364.8,2.87
7490,17.66143181,34.79612566,0,364.8,2.87
7491,17.12848367,34.45640526,0,364.8,2.87
7492,17.00072232,33.99481184,0,364.8,2.87
7493,17.50842185,33.5424375,0,364.8,2.87
7494,19.00655299,33.3109125,0,364.8,2.87
7495,22.76409746,33.18102829,0,864.5,2.87
7496,25.18613658,31.58978684,0,864.5,2.87
7497,27.93365224,28.44659605,0,864.5,2.87
7498,29.3380711,24.194025,0,1390.2,2.87
7499,29.99551908,19.86024079,0,1390.2,2.87
7500,28.58412732,16.97610789,0,1390.2,2.87
7501,27.08149755,15.36529145,0,1390.2,2.87
7502,27.51972122,14.93846053,0,1390.2,2.87
7503,27.32301823,16.03125,0,864.5,2.87
7504,27.96452415,20.70969276,0,864.5,2.87
7505,29.31656199,26.21954013,0,864.5,2.87
7506,30.87286615,27.89068026,0,1390.2,2.87
7507,31.05064674,28.99188947,0,1390.2,2.87
7508,30.27654343,29.85212368,0,1390.2,2.87
7509,29.29077916,29.20899079,0,864.5,2.87
7510,26.98533914,26.60913947,0,864.5,2.87
7511,23.28585523,25.85594605,0,364.8,2.87
7512,21.07369409,25.57949803,0,364.8,2.87
7513,18.99231003,25.46885132,0,364.8,2.87
7514,18.24178975,25.55422105,0,364.8,2.87
7515,17.69132884,25.80661776,0,364.8,2.87
7516,17.55936923,25.71675395,0,364.8,2.87
7517,18.08375186,25.54024145,0,364.8,2.87
7518,19.63111187,25.40493947,0,364.8,2.87
7519,23.51212994,25.36163289,0,864.5,2.87
7520,26.01375772,24.86415789,0,864.5,2.87
7521,28.85155726,23.90768289,0,864.5,2.87
7522,30.30212559,22.45337763,0,1390.2,2.87
7523,30.98117743,21.16608158,0,1390.2,2.87
7524,29.52340708,20.06851382,0,1390.2,2.87
7525,27.9714006,19.221975,0,1390.2,2.87
7526,28.42402439,18.82122039,0,1390.2,2.87
7527,28.2208577,19.22860066,0,864.5,2.87
7528,28.88344363,21.23470066,0,864.5,2.87
7529,30.27990968,24.11428618,0,864.5,2.87
7530,31.88735429,24.81264474,0,1390.2,2.87
7531,32.07097678,25.13579211,0,1390.2,2.87
7532,31.2714363,25.65797566,0,1390.2,2.87
7533,30.25327963,26.28908289,0,864.5,2.87
7534,27.87208241,26.99824145,0,864.5,2.87
7535,24.05103278,27.25898684,0,364.8,2.87
7536,21.83663097,27.13219342,0,364.8,2.87
7537,19.67989398,26.73891711,0,364.8,2.87
7538,18.90220241,26.27259868,0,364.8,2.87
7539,18.331813,26.49062368,0,364.8,2.87
7540,18.19507602,26.93253553,0,364.8,2.87
7541,18.73844302,27.32550987,0,364.8,2.87
7542,20.34182254,27.60570592,0,364.8,2.87
7543,24.3633462,27.66523026,0,864.5,2.87
7544,26.95554112,26.73342829,0,864.5,2.87
7545,29.89607831,23.99822171,0,864.5,2.87
7546,31.39916198,20.34648947,0,1390.2,2.87
7547,32.10279772,17.76452566,0,1390.2,2.87
7548,30.5922513,16.41099079,0,1390.2,2.87
7549,28.9840571,16.25773026,0,1390.2,2.87
7550,29.45306735,16.71562895,0,1390.2,2.87
7551,29.24254536,17.66965263,0,864.5,2.87
7552,29.92911907,19.44683882,0,864.5,2.87
7553,31.37614178,21.69732434,0,864.5,2.87
7554,33.04178116,22.41216711,0,1390.2,2.87
7555,33.23205139,22.6209375,0,1390.2,2.87
7556,32.40356491,22.96683947,0,1390.2,2.87
7557,31.34854763,23.51689342,0,864.5,2.87
7558,28.88114326,23.56302434,0,864.5,2.87
7559,24.92175909,24.24562697,0,364.8,2.87
7560,23.47967323,24.93364737,0,364.8,2.87
7561,21.16065801,25.36298289,0,364.8,2.87
7562,20.32445099,25.63744145,0,364.8,2.87
7563,19.71114407,25.92040855,0,364.8,2.87
7564,19.56411866,26.21172434,0,364.8,2.87
7565,20.14836994,26.5035375,0,364.8,2.87
7566,21.87239171,26.63331513,0,364.8,2.87
7567,26.19650479,26.45204211,0,864.5,2.87
7568,28.98374288,24.76955132,0,864.5,2.87
7569,32.14553338,21.62593421,0,864.5,2.87
7570,33.76171279,18.33360395,0,1390.2,2.87
7571,34.51829183,16.92011842,0,1390.2,2.87
7572,32.89408815,16.15019211,0,1390.2,2.87
7573,31.16488943,16.06459145,0,1390.2,2.87
7574,31.66918917,16.63388289,0,1390.2,2.87
7575,31.44282699,17.71263947,0,864.5,2.87
7576,32.18106021,20.17097171,0,864.5,2.87
7577,33.73696049,21.98977697,0,864.5,2.87
7578,35.52792671,22.47012829,0,1390.2,2.87
7579,35.73251334,22.79803618,0,1390.2,2.87
7580,34.84168949,22.87516382,0,1390.2,2.87
7581,33.70729009,23.00234803,0,864.5,2.87
7582,31.0542321,23.23772763,0,864.5,2.87
7583,26.79693404,23.51831447,0,364.8,2.87
7584,24.00254885,24.04120855,0,364.8,2.87
7585,21.63189081,24.66444671,0,364.8,2.87
7586,20.77706205,25.52853553,0,364.8,2.87
7587,20.15009722,25.74341645,0,364.8,2.87
7588,19.99979766,25.76656184,0,364.8,2.87
7589,20.5970598,25.90946645,0,364.8,2.87
7590,22.35947431,25.94339408,0,364.8,2.87
7591,26.77988231,25.51107434,0,864.5,2.87
7592,29.62919021,23.34938684,0,864.5,2.87
7593,32.86139154,21.61438816,0,864.5,2.87
7594,34.51356211,18.11383816,0,1390.2,2.87
7595,35.28698963,15.83940789,0,1390.2,2.87
7596,33.62661609,14.74654737,0,1390.2,2.87
7597,31.85890934,14.07836842,0,1390.2,2.87
7598,32.37443948,14.03973355,0,1390.2,2.87
7599,32.14303637,14.59900658,0,864.5,2.87
7600,32.89770952,16.73813487,0,864.5,2.87
7601,34.4882586,19.09631842,0,864.5,2.87
7602,36.31910836,19.86414868,0,1390.2,2.87
7603,36.52825099,20.47616053,0,1390.2,2.87
7604,35.61758913,21.21155526,0,1390.2,2.87
7605,34.45792746,22.2696,0,864.5,2.87
7606,31.74578775,23.43889539,0,864.5,2.87
7607,27.3936827,24.54658816,0,364.8,2.87
7608,24.08716061,25.58988947,0,364.8,2.87
7609,21.70814572,26.55574342,0,364.8,2.87
7610,20.8503036,26.74639539,0,364.8,2.87
7611,20.22112864,25.80233684,0,364.8,2.87
7612,20.07029926,25.45133684,0,364.8,2.87
7613,20.66966682,25.58951645,0,364.8,2.87
7614,22.43829404,25.38747829,0,364.8,2.87
7615,26.87428449,24.90762434,0,864.5,2.87
7616,29.73363653,23.84410855,0,864.5,2.87
